,element number,,,,,,,,,model parameters used for each damage conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.392705813,0.266880583,0.979248512,0.48697654,0.087033996,0,0.755994398,0,0.702376001,157.8448496,261.9847842,368.6753317,764.7239146,880.9622098,-0.006871817,0.075359386,-0.01681925,0.031053526,-0.01467553,0.032322051,-0.014475848,0.027881816,-0.017668382,-0.008267818,-0.090353467,-0.021031762,0.024964194,-0.016959758,0.034077461,-0.018989283,0.031814172,-0.021232632,0.021210835,-0.0115742,0.02130084,-0.001191408,0.041490655,0.044358436,0.031504039,0.043056492,0.039068741,-0.014474595,-0.010268385,0.040702598,0.069560712,-0.023007718,-0.031779813,0.048118797,-0.010186131,-0.013954976,0.020370388,-0.014662116,-0.019097285,0.044928878,0.025046272,0.026647333,-0.028910585,-0.08362399,0.037233538
,0.569076625,0.719962269,0.701315214,0.379195254,0.997316194,0,0,0.159505049,0.021879746,44.18812762,183.2153998,333.6755901,827.5986187,1150.369685,-0.000389669,0.047977727,-0.035782618,0.047847971,-0.000650398,-0.046915416,-0.035844023,-0.0469511,-0.000650415,0.012581271,-0.039363842,0.00323655,-0.036794857,0.020791368,-0.047095915,-0.000510179,-0.045807191,0.026024833,0.024672546,0.040069011,0.032346787,0.033125026,0.038081127,-0.007920265,0.036101366,-0.008054008,0.041960768,-0.05044223,0.020223027,0.054542404,0.004996813,-0.052123876,-0.03038877,0.034672021,-0.017954849,-0.01995894,0.00702013,0.090630197,-0.00303661,-0.067843747,0.003095847,0.008061567,-0.007367429,0.000738445,-0.003080362
,0.058778602,0.548767383,0.599783263,0.276051163,0,0.934698293,0.383453139,0.714694947,0,137.3309396,301.9193927,517.4339569,788.3212229,1112.321105,-0.002584433,0.036206398,-0.017698937,0.035182417,-0.005853595,0.051287074,0.019115529,0.050127929,-0.014074215,-0.014956798,0.016836885,-0.018438234,0.015236281,-0.032705048,-0.014508568,-0.06612345,-0.017184811,-0.04995923,-0.001219339,0.06874413,0.039866847,0.048896768,-0.003564456,-0.036829071,0.002772776,-0.039936786,0.023444068,-0.029004603,0.005848624,-0.051943493,0.00387367,-0.044851106,-0.018870401,0.051355021,-0.017985233,0.042928888,0.034012829,0.040453642,-0.051158904,-0.015603241,0.043799204,0.020197933,-0.034984471,-0.036104926,0.03941743
,0.860322673,0.595560115,0.79270588,0.499628586,0,0.064057879,0.348710638,0,0.259702066,133.7106602,303.7242121,566.8852484,883.1207549,1099.868221,0.026291787,-0.040966996,0.023178901,-0.039074613,0.032902215,-0.024883585,0.021767479,-0.023815784,0.03504676,-0.026225084,-0.033169627,-0.026510131,-0.024913063,-0.029803718,-0.035233459,-0.035662123,-0.033074919,-0.025933718,0.008729141,-0.074352581,-0.022820349,-0.028556698,0.008516564,0.054040052,-0.009179506,0.053538089,-0.008375005,-0.06611477,-0.049228784,0.040524703,0.02773851,-0.025969978,-0.010650941,0.047673709,0.014384894,-0.009137878,0.064152541,-0.054495743,0.003298575,0.066563878,-0.006264335,-0.014458693,-0.019536904,-0.022014323,-0.013959225
,0.542674009,0.61340879,0.7362625,0.005784158,0,0.891307807,0,0.206452181,0.416346135,154.3527453,293.0209347,500.8009039,897.9237362,1013.188055,-0.007719553,0.04164051,-0.016714323,0.039474106,-0.01110466,0.046872809,0.009958054,0.045919466,-0.014914177,-0.027232276,0.010390077,-0.021908665,0.009317174,-0.037913675,-0.022151073,-0.058981416,-0.02317574,-0.04137207,0.001295048,0.071170808,0.043442812,0.042548484,0.000820744,-0.03992891,0.000314708,-0.041022516,0.010234845,-0.045987599,-0.002703076,-0.021849242,0.00505122,-0.040816893,-0.021233637,0.085752826,-0.010430551,0.001648017,0.019449187,0.069704076,-0.059859004,-0.038256888,0.019571792,-0.001342964,-0.000253213,-0.016166217,0.034732338
,0.559209331,0.835346096,0.899116709,0.674548132,0,0,0.225249759,0.121082769,0.394739855,147.6748643,257.7123592,481.7869502,717.499088,1092.443215,-0.008426453,0.054761673,-0.008515033,0.048472933,-0.019333774,0.03305154,-0.006301512,0.031881765,-0.022415594,-0.017271372,-0.021361645,-0.043336513,-0.014193823,-0.037146969,-0.010562344,-0.046366092,-0.010963635,-0.038988755,0.006745911,-0.081606432,-0.012238984,-0.009246795,0.012839585,0.055147453,4.53E-05,0.054629452,-0.001004833,-0.021504093,-0.061129246,0.032252283,0.064752365,-0.030073351,-0.026598995,0.022791929,-0.018124023,-0.01610616,0.086614302,-0.015548079,-0.021159202,0.040723133,0.019637804,-0.005623101,-0.042463693,-0.029839448,0.010944201
,0.08987791,0.626652636,0.288898954,0,0.838973322,0.958103452,0.429056461,0.15955295,0,121.478696,266.5778874,442.0117163,667.3231972,1030.218527,-0.001736723,0.032896945,-0.016098079,0.032476845,-0.003278886,0.052587071,0.030171819,0.051689569,-0.005279363,-0.012020258,0.045808169,-0.026126942,0.043783073,-0.022157864,-0.026639994,-0.052069263,-0.029933184,-0.026108554,-0.0167329,-0.04846504,-0.025794375,-0.042751712,-0.029089464,0.033720733,-0.026569504,0.033463734,-0.041395399,0.011046031,-0.008085539,-0.086691955,-0.005242118,0.020349598,-0.009438229,0.030898388,-0.012304115,0.035351531,0.047323199,-0.003473252,-0.005633308,-0.004913616,0.055755006,0.035081592,-0.07171374,-0.006327399,0.010330125
,0.863496871,0.638693614,0.823461167,0,0.542648042,0.170874802,0.009797854,0,0.34044286,136.6373219,287.8153991,487.840377,832.5275716,983.0443159,-0.027990201,0.042250711,-0.022474255,0.039864393,-0.031415797,0.025171448,-0.020763584,0.024433554,-0.033657851,0.026916356,0.029862798,0.027883465,0.021864434,0.028875287,0.036498232,0.037127642,0.035358997,0.025495504,-0.002447538,-0.074659342,-0.012524682,-0.034214427,-0.002158562,0.05409745,-0.001875097,0.054803808,-0.013694573,-0.053537019,-0.032045598,0.053402451,0.021318301,-0.039522355,-0.012887301,0.051497255,0.001942552,-0.020589915,0.02496045,-0.069796951,-0.013919545,0.075594929,0.014110566,-0.011161702,-0.018422739,-0.017586284,0.012964307
,0.616227105,0.873757641,0.534663044,0,0.345503545,0.061906507,0,0.72530142,0.239462378,142.5193219,260.134757,464.358012,933.9330254,1177.581556,-0.007976616,0.051658951,-0.001253422,0.050430024,-0.010919343,0.03670783,0.001108849,0.035895841,-0.019970555,0.02427631,0.013275544,0.04609405,0.012330644,0.032174465,0.000509253,0.047951077,0.001282671,0.043953005,-0.021606651,0.049494537,0.010888073,0.040606314,-0.026796198,-0.058327724,-0.000330459,-0.058269645,0.015845824,0.061401365,0.035805254,-0.03595796,0.006925412,0.051862391,-0.005849652,-0.049135298,-0.022874802,0.003638405,-0.023554048,0.004652651,-0.049543014,-0.004890321,-0.007333399,0.018872465,0.006395679,-0.001849526,0.101477714
,0.837428202,0.985175161,0.530984844,0,0.705002007,0,0.384807873,0.203070673,0.079150101,59.28634318,173.1135321,432.4306927,784.1596859,1382.97326,0.002091385,-0.05591031,-0.017581359,-0.055687875,0.00243111,-0.028832547,-0.017952448,-0.028645343,0.002838056,-0.034167518,0.010149741,-0.041955026,0.009806439,-0.03891199,0.005265083,-0.041709338,0.004115891,-0.041789413,0.000215003,0.047425554,0.000635699,0.040327886,0.000213305,-0.064309001,-0.010821616,-0.0640018,0.014774463,-0.059880045,-0.012896398,0.05399921,-0.003205986,-0.047939594,-0.020821851,0.042277342,0.005504024,-0.020333596,0.056675353,-0.03177157,0.031949677,0.025780209,-0.001090628,-0.024374435,-0.02579077,0.018995468,-0.071872974
,0.336393904,0.925133387,0.463310032,0,0,0.078204554,0.175178132,0.789447261,0.610541004,118.0675169,255.4427701,460.5259339,987.4024409,1075.636743,0.002606819,-0.052210536,-0.006267296,-0.051470549,0.004316362,-0.037164203,-0.007966722,-0.036527776,0.011836715,0.014042469,0.014597807,0.049514865,0.013922062,0.022426871,-0.019926834,0.04918463,-0.01845558,0.047103563,-0.026397676,0.044799588,0.004625478,0.037927781,-0.039884103,-0.053321723,-0.006404766,-0.05410833,-0.008533346,0.004668013,0.023744529,-0.047411598,0.003563428,0.007961938,0.008250065,-0.031468443,-0.017387832,0.105572404,0.058772169,0.037006355,-0.004268937,0.003916765,0.052641806,-0.010942282,-0.045778956,-0.027415551,-0.040748704
,0.460714792,0.592236895,0,0.83413082,0.03952807,0.998431366,0.371438521,0.204913078,0,26.51195197,176.8821937,500.9938822,902.0379636,1088.441906,-0.000116426,0.027290446,-0.020118278,0.027278084,-0.000487766,0.053486029,0.039355787,0.053450759,-0.000580951,0.010567081,-0.029073444,0.019361539,-0.028643266,0.042647387,0.006236426,0.053971023,0.007537642,0.045659185,0.005430102,0.058175278,0.054066316,0.051617282,0.010300795,-0.025836124,-0.003873478,-0.028829415,0.01465319,-0.042586403,0.018775221,-0.035149903,0.013863322,-0.031219737,-0.036760535,0.065279554,-0.026930974,0.025147858,0.068658315,0.022138915,-0.059411786,0.009775981,0.024546665,0.003839606,-0.016034487,-0.040231918,0.036463642
,0.995784501,0.137372742,0,0.822961515,0.520694938,0.328507545,0.687057125,0,0.22910918,27.37905867,322.5046316,558.6405819,656.7328944,943.5333929,-0.037297359,0.034132003,-0.025500542,0.034118437,-0.038069195,0.017239659,-0.025438395,0.01715698,-0.038149835,-0.035202481,-0.021079666,-0.008285058,-0.019562149,-0.022377082,-0.055252744,-0.025579152,-0.047200167,-0.014187675,0.076390821,0.045516438,-0.014532015,0.03937745,0.002280653,-0.0292844,-0.025315118,-0.045803053,0.003917956,-0.066521998,0.046322254,0.025531579,0.037621313,0.016178458,-0.025996701,0.032110398,-0.028226143,0.033359892,0.028228102,0.009532408,0.043217608,0.008617053,-0.045779377,-0.045793013,0.041740824,0.045173697,-0.043142728
,0.442096414,0.382480064,0,0.033474908,0.630630045,0.278099854,0,0.718178426,0.984243768,60.23566358,314.2335793,504.0766065,666.0760976,1013.325701,-0.000898715,0.028938116,-0.020622516,0.028871077,-0.001408905,0.054555466,-0.020054001,0.054406298,-0.003116365,-0.026691544,0.028668409,-0.023690016,0.027538752,-0.03991206,-0.032592604,-0.028295706,-0.033935122,-0.049507031,-0.004455324,-0.06195064,-0.0289457,-0.054809394,-0.005601306,0.023812296,-0.039398097,0.026015024,-0.020636252,0.023837074,0.012484941,-0.043530922,0.010441163,0.031359557,-0.017814512,-0.060327198,-0.023351586,0.079664355,-0.058025749,-0.00949034,-0.007314961,-0.005320231,-0.049875998,0.004452621,0.022475235,0.007722806,0.08393678
,0.094037909,0.435442012,0,0.393820837,0.150096213,0,0.619927991,0.82968104,0.979821552,66.70638825,339.1817676,499.5034594,700.0362779,1049.224825,0.000687117,-0.029306809,0.020532504,-0.029223859,0.001698005,-0.054365394,0.020030789,-0.053881975,0.005186685,-0.018704046,0.019946678,-0.021355883,0.019070131,-0.043433664,-0.026949217,-0.025491107,-0.030335655,-0.06588853,0.002964275,-0.061315793,-0.035443541,-0.054339313,0.007513657,0.021794844,-0.042636643,0.02751491,-0.009021506,-0.006744323,0.016304555,-0.036644918,0.012898313,-0.010473559,-0.010803661,-0.0443811,-0.03126741,0.107304698,0.048190801,0.019496514,-0.010598522,0.008458807,0.059948356,0.014148948,-0.03863656,-0.052207016,-0.034210469
,0.00256429,0.221670482,0,0.467071812,0,0.409606686,0.641888404,0.986491934,0.786265972,66.94620055,375.4973758,451.1061876,729.9077737,982.4079382,-0.000709869,0.026640321,-0.019029751,0.026564439,-0.002020691,0.049239224,-0.018283701,0.048755121,-0.049998811,0.015109375,-0.003456344,0.021791336,-0.003620527,0.039539535,0.036558781,0.038302693,0.036872485,0.052883112,-0.014211116,0.056309136,-0.004123988,0.050960708,-0.036117876,-0.013110393,0.007954443,-0.0258361,0.071810291,-0.007357601,-0.036333082,-0.048233223,-0.028257906,-0.011867095,0.027941339,-0.045168226,0.013659228,0.078397758,0.035355198,0.024407789,-0.00895766,0.012441722,0.055433799,0.014368016,-0.056920262,-0.059573912,0.006568235
,0.855739544,0.13688746,0,0,0.155134485,0.587202584,0.318204088,0.924351146,0.547664026,113.3199215,268.7806274,513.8257966,806.6028749,999.5309879,0.017024329,-0.034144111,0.023181842,-0.033890366,0.019305101,-0.038507435,0.020393841,-0.037749257,0.042499438,0.042423893,-0.006629889,0.013706266,-0.006662335,0.046351449,0.047182499,0.026868865,0.04663803,0.008171895,0.018169425,-0.051243584,-0.013108007,-0.044940331,0.017808609,0.011412148,-0.043372213,0.015596458,-0.067868917,-0.048779807,-0.047501798,-0.015888285,-0.034265925,-0.034393577,0.027802063,0.037056189,0.038937768,0.03590604,0.023219646,-0.000936959,-0.056218633,-0.001751162,0.015955648,0.01684839,-0.053646824,-0.017560844,0.082729579
,0.608827591,0,0.540843006,0.277426274,0.812045605,0.059210524,0.345453244,0.881250071,0,151.8711719,302.431756,512.1427891,725.4475179,1194.23803,-0.011022652,0.036293733,-0.022833394,0.035249315,-0.016674402,0.038806852,-0.02060371,0.037359604,-0.043520395,-0.017589505,0.029783045,-0.026346234,0.027770987,-0.025233908,-0.055964993,-0.03281902,-0.056581456,0.0022004,-0.025622845,-0.062404899,-0.009274739,-0.045858039,-0.032635557,0.008621607,-0.02178364,0.01517127,-0.044356157,0.056623898,-0.011324924,-0.031795203,-0.00518047,0.06072535,-0.002118471,-0.048698208,-0.007052934,-0.039235132,-0.009806902,-0.035407964,-0.057724781,0.003031835,0.004119911,0.034821058,-0.011725671,-0.0093606,0.085205656
,0.658292945,0,0.407196752,0.565751314,0.114569502,0.72368311,0.994682984,0,0.194533997,88.12179732,248.8837133,335.728011,709.3522997,1060.146283,0.003260857,-0.037189664,0.026536754,-0.036884984,0.005745228,-0.064083874,0.024328866,0.021234429,0.006559061,-0.026152533,0.01574368,-0.008618396,0.01521435,-0.043833295,-0.033469141,-0.002060373,0.069617958,-0.048088138,0.013817374,0.004944692,0.013555136,0.004041101,0.021758272,0.03031269,0.054314578,0.071928607,0.016896604,-0.001647528,-0.072652589,-0.027699107,-0.047039219,0.000601599,0.05046838,-0.021734083,0.027033105,-0.01541768,0.087236264,0.012374414,0.006932137,0.00393142,0.019276175,-0.014278756,-0.056544223,0.02582825,-0.02047276
,0.651933712,0,0.401850165,0.046615232,0.200739444,0.561879155,0,0.762298433,0.989085681,50.42810963,280.3551328,597.5836036,757.0323101,926.7257208,-0.001008684,0.028608365,-0.020954511,0.028530467,-0.001370621,0.054664688,-0.020298705,0.054560251,-0.002788264,0.035143651,-0.022684165,0.017953034,-0.021515277,0.045794829,0.027582014,0.02358658,0.028462101,0.055836203,0.005647002,-0.064725215,-0.025085418,-0.047318941,0.006955894,0.020071979,-0.056670704,0.022822184,-0.015269784,-0.007969852,-0.024500289,0.027518237,-0.015046718,-0.008862524,0.020344698,0.066472193,0.028493857,-0.097520616,0.058438813,0.030917428,0.015350907,0.011980146,0.044215122,-0.011013067,-0.038484507,-0.017877052,-0.062154064
,0.539466062,0,0.347195528,0.183382599,0.060240491,0,0.728904547,0.614231784,0.861425238,142.1856496,343.3758189,638.3984331,855.8471842,1140.539227,-0.007360815,0.034933191,-0.022192989,0.034285999,-0.011334567,0.048369794,-0.020048942,0.045155762,-0.018503879,0.03132534,-0.014066435,0.018419688,-0.013373288,0.045491433,0.038507681,0.025177043,0.039840282,0.045279062,-0.00062064,-0.069042885,-0.025702623,-0.049675811,0.000203964,0.021813729,-0.033833133,0.040753271,-0.023741054,-0.02601743,-0.007053107,0.040349928,-0.001548459,-0.027513953,-0.022542329,0.058820482,0.060088363,-0.054694445,0.057433262,0.010519875,0.017538516,5.89E-05,0.02996675,0.008971397,-0.006588156,-0.021666853,-0.097482482
,0.532238822,0,0.145024308,0.972205798,0,0.686764808,0.401459956,0.840277686,0.053494088,72.03785907,279.2041966,591.234296,874.592952,1025.655684,0.002206944,-0.037355751,0.027292562,-0.037233776,0.037969358,-0.022613872,0.026196362,-0.022283625,0.041903152,-0.003307094,-0.006056921,-0.008209012,-0.005384843,-0.040057414,-0.056547003,-0.034798101,-0.054511957,-0.00679793,0.003785135,-0.05711785,-0.011182124,-0.046719589,0.02207018,0.025202361,-0.040623615,0.030172566,-0.058742774,-0.081740941,-0.030979938,-0.019947109,-0.018780259,-0.03074536,0.010766556,0.037532604,0.021806567,0.023399446,0.087180939,-0.027841598,-0.028288831,-0.012535818,-0.052619897,0.004064544,0.040609743,0.021096616,0.022861553
,0.142210268,0,0.456061226,0,0.628708519,0.813876131,0.301305491,0.165310666,0.909754263,125.0280357,337.685349,560.516252,715.9180506,1083.580935,-0.002616588,0.032308059,-0.020905086,0.03173308,-0.004804011,0.053375349,-0.011079226,0.052449902,-0.007292137,-0.018338914,0.027924513,-0.023344466,0.02564455,-0.032271864,-0.034275463,-0.05191349,-0.036689913,-0.035329278,-0.001585757,-0.064656557,-0.009669028,-0.048196193,-0.002343663,0.028727491,-0.058648743,0.031888301,-0.011268722,-0.035592112,-0.019695436,0.009077769,-0.011532448,-0.053135883,0.006616467,0.071648966,0.016427892,-0.062012894,0.003281606,0.022545372,0.085115408,0.001054466,-0.003532567,0.002036799,-0.038357638,0.009481112,-0.034696647
,0.417764185,0,0,0.719309067,0.197337837,0.015145314,0.691002199,0.996118439,0.528684469,37.75398367,306.9461196,505.6004457,896.6862143,919.7091503,0.000384701,-0.025311933,0.018752558,-0.025288782,0.00117346,-0.048727954,0.018613941,-0.048553208,0.054339944,0.021109838,-0.028755024,0.023105291,-0.027700362,0.05816657,0.036327867,0.026605118,0.039868579,0.001652616,-0.002417725,0.051750543,0.012720449,0.045166646,-0.006458974,0.009591148,0.030321041,-0.007658692,0.07628014,0.042329604,0.042619203,0.016380772,0.028199995,0.043581581,-0.027105829,-0.011085608,-0.043442945,-0.058857572,0.020735433,-0.009382784,-0.046418874,-0.008225231,0.029463237,0.040341313,-0.054557829,-0.046765936,0.052324638
,0,0.030899798,0.882375557,0.444364948,0.235347651,0.59741294,0.4064256,0.778632461,0,179.1140356,389.6708707,485.2641859,869.2783209,1107.988793,-0.005680612,0.042409114,-0.021099359,0.035936659,-0.015525975,0.042097056,-0.013010541,0.039817349,-0.035495583,0.014817395,-0.00557482,0.021972075,-0.00615471,0.037606824,0.040999931,0.050875236,0.041376977,0.030358378,0.000692443,0.098654057,0.013649609,0.016297185,0.001259741,-0.030771943,0.015100073,-0.034506722,0.034953402,0.024616289,0.043356077,0.005222354,-0.060124086,0.042973051,0.011829902,-0.042667408,0.010759416,-0.045790335,-0.038455195,0.027784156,-0.007886504,-0.061752503,-0.046607542,0.002785895,0.044902058,0.035223666,0.002383674
,0,0.707051131,0.325712971,0.091141485,0.98458863,0.762151201,0.22485648,0,0.525817214,104.7349804,174.0841519,391.2486629,722.1987365,1051.013498,-0.000987479,0.048201503,-0.035310254,0.047876092,-0.002031102,-0.0462009,-0.036736707,-0.046466191,-0.00205581,0.004159459,-0.041776638,0.007817382,-0.040687925,0.008605695,-0.048294282,-0.007680741,-0.04675379,0.01241426,-0.017164403,-0.033484998,-0.035896679,-0.030160751,-0.033323801,0.020252039,-0.044411024,0.018826841,-0.041819549,-0.028086066,0.015744872,0.068691071,0.011103696,-0.049812564,-0.018490011,0.004530246,-0.011244678,-0.049217052,0.030635838,0.002017858,0.041462334,-0.001378693,0.034557031,0.016347522,-0.091417382,0.00166084,0.003935931
,0,0.80500151,0.319292831,0.656011809,0.017035469,0.263901566,0,0.516145311,0.875840072,127.0767163,292.0741213,390.8560073,966.8277645,1275.042072,-0.002498124,0.041316306,-0.013820017,0.040750305,-0.009594778,0.046129188,-0.011352156,0.045447132,-0.014025334,-0.009948607,-0.015860094,-0.044690396,-0.014803056,-0.035654199,-0.009114335,-0.049677312,-0.009697485,-0.041045035,-0.009328258,0.052516215,0.023730351,0.047633803,-0.033338958,-0.047429469,0.01834377,-0.047820782,-0.027029155,0.013620567,0.038111969,-0.033355555,0.015834453,0.03038328,-0.014830344,-0.056750835,-0.033106371,0.081228832,-0.058890476,-0.009050131,-0.025586769,-7.97E-05,-0.040393627,0.001988632,0.044085404,0.005254011,0.06637363
